index,build,test_index,PARALLEL,CPU,WINDOW,CONGESTION,NODELAY,THROUGHPUT,run_index
2899,IPerf,2899,4,3,8192,reno,Nagle disabled,87295210291.2,0
2900,IPerf,2900,5,3,8192,reno,Nagle disabled,70115341107.2,0
2901,IPerf,2901,6,3,8192,reno,Nagle disabled,57123065036.8,0
2902,IPerf,2902,7,3,8192,reno,Nagle disabled,54009213747.2,0
2903,IPerf,2903,8,3,8192,reno,Nagle disabled,54223962112.0,0
2904,IPerf,2904,1,4,8192,reno,Nagle disabled,36507222016.0,0
2905,IPerf,2905,2,4,8192,reno,Nagle disabled,69900592742.4,0
2906,IPerf,2906,3,4,8192,reno,Nagle disabled,96422015795.2,0
2907,IPerf,2907,4,4,8192,reno,Nagle disabled,114890375168.0,0
2908,IPerf,2908,5,4,8192,reno,Nagle disabled,98891621990.4,0
2909,IPerf,2909,6,4,8192,reno,Nagle disabled,84396107366.4,0
2910,IPerf,2910,7,4,8192,reno,Nagle disabled,78597901516.8,0
2911,IPerf,2911,8,4,8192,reno,Nagle disabled,53794465382.4,0
2912,IPerf,2912,1,5,8192,reno,Nagle disabled,35540854374.4,0
2913,IPerf,2913,2,5,8192,reno,Nagle disabled,70866960384.0,0
2914,IPerf,2914,3,5,8192,reno,Nagle disabled,102649718374.4,0
2915,IPerf,2915,4,5,8192,reno,Nagle disabled,122406567936.0,0
2916,IPerf,2916,5,5,8192,reno,Nagle disabled,139586437120.0,0
2917,IPerf,2917,6,5,8192,reno,Nagle disabled,142807662592.0,0
2918,IPerf,2918,7,5,8192,reno,Nagle disabled,130996502528.0,0
2919,IPerf,2919,8,5,8192,reno,Nagle disabled,120259084288.0,0
2920,IPerf,2920,1,6,8192,reno,Nagle disabled,36185099468.8,0
2921,IPerf,2921,2,6,8192,reno,Nagle disabled,71189082931.2,0
2922,IPerf,2922,3,6,8192,reno,Nagle disabled,105870943846.4,0
2923,IPerf,2923,4,6,8192,reno,Nagle disabled,139586437120.0,0
2924,IPerf,2924,5,6,8192,reno,Nagle disabled,158913789952.0,0
2925,IPerf,2925,6,6,8192,reno,Nagle disabled,180388626432.0,0
2926,IPerf,2926,7,6,8192,reno,Nagle disabled,177167400960.0,0
2927,IPerf,2927,8,6,8192,reno,Nagle disabled,156766306304.0,0
2928,IPerf,2928,1,7,8192,reno,Nagle disabled,35218731827.2,0
2929,IPerf,2929,2,7,8192,reno,Nagle disabled,71511205478.4,0
2930,IPerf,2930,3,7,8192,reno,Nagle disabled,105119324569.6,0
2931,IPerf,2931,4,7,8192,reno,Nagle disabled,135291469824.0,0
2932,IPerf,2932,5,7,8192,reno,Nagle disabled,164282499072.0,0
2933,IPerf,2933,6,7,8192,reno,Nagle disabled,180388626432.0,0
2934,IPerf,2934,7,7,8192,reno,Nagle disabled,202937204736.0,0
2935,IPerf,2935,8,7,8192,reno,Nagle disabled,195421011968.0,0
2936,IPerf,2936,1,8,8192,reno,Nagle disabled,35326106009.6,0
2937,IPerf,2937,2,8,8192,reno,Nagle disabled,71511205478.4,0
2938,IPerf,2938,3,8,8192,reno,Nagle disabled,106193066393.6,0
2939,IPerf,2939,4,8,8192,reno,Nagle disabled,138512695296.0,0
2940,IPerf,2940,5,8,8192,reno,Nagle disabled,152471339008.0,0
2941,IPerf,2941,6,8,8192,reno,Nagle disabled,188978561024.0,0
2942,IPerf,2942,7,8,8192,reno,Nagle disabled,200789721088.0,0
2943,IPerf,2943,8,8,8192,reno,Nagle disabled,224412041216.0,0
2944,IPerf,2944,1,1,16384,reno,Nagle disabled,34681860915.2,0
2945,IPerf,2945,2,1,16384,reno,Nagle disabled,23837068492.8,0
2946,IPerf,2946,3,1,16384,reno,Nagle disabled,19112604467.2,0
2947,IPerf,2947,4,1,16384,reno,Nagle disabled,10168335073.28,0
2948,IPerf,2948,5,1,16384,reno,Nagle disabled,13851269529.6,0
2949,IPerf,2949,6,1,16384,reno,Nagle disabled,10844792422.4,0
2950,IPerf,2950,7,1,16384,reno,Nagle disabled,10297184092.16,0
2951,IPerf,2951,8,1,16384,reno,Nagle disabled,11274289152.0,0
2952,IPerf,2952,1,2,16384,reno,Nagle disabled,36185099468.8,0
2953,IPerf,2953,2,2,16384,reno,Nagle disabled,69793218560.0,0
2954,IPerf,2954,3,2,16384,reno,Nagle disabled,49821620633.6,0
2955,IPerf,2955,4,2,16384,reno,Nagle disabled,64102386892.8,0
2956,IPerf,2956,5,2,16384,reno,Nagle disabled,39298950758.4,0
2957,IPerf,2957,6,2,16384,reno,Nagle disabled,45526653337.6,0
2958,IPerf,2958,7,2,16384,reno,Nagle disabled,22655952486.4,0
2959,IPerf,2959,8,2,16384,reno,Nagle disabled,23085449216.0,0
2960,IPerf,2960,1,3,16384,reno,Nagle disabled,35326106009.6,0
2961,IPerf,2961,2,3,16384,reno,Nagle disabled,67323612364.8,0
2962,IPerf,2962,3,3,16384,reno,Nagle disabled,94704028876.8,0
2963,IPerf,2963,4,3,16384,reno,Nagle disabled,83751862272.0,0
2964,IPerf,2964,5,3,16384,reno,Nagle disabled,74732430950.4,0
2965,IPerf,2965,6,3,16384,reno,Nagle disabled,52183852646.4,0
2966,IPerf,2966,7,3,16384,reno,Nagle disabled,57982058496.0,0
2967,IPerf,2967,8,3,16384,reno,Nagle disabled,43916040601.6,0
2968,IPerf,2968,1,4,16384,reno,Nagle disabled,36292473651.2,0
2969,IPerf,2969,2,4,16384,reno,Nagle disabled,69793218560.0,0
2970,IPerf,2970,3,4,16384,reno,Nagle disabled,94381906329.6,0
2971,IPerf,2971,4,4,16384,reno,Nagle disabled,109521666048.0,0
2972,IPerf,2972,5,4,16384,reno,Nagle disabled,99750615449.6,0
2973,IPerf,2973,6,4,16384,reno,Nagle disabled,93522912870.4,0
2974,IPerf,2974,7,4,16384,reno,Nagle disabled,66142496358.4,0
2975,IPerf,2975,8,4,16384,reno,Nagle disabled,52183852646.4,0
2976,IPerf,2976,1,5,16384,reno,Nagle disabled,35003983462.4,0
2977,IPerf,2977,2,5,16384,reno,Nagle disabled,67216238182.4,0
2978,IPerf,2978,3,5,16384,reno,Nagle disabled,104045582745.6,0
2979,IPerf,2979,4,5,16384,reno,Nagle disabled,125627793408.0,0
2980,IPerf,2980,5,5,16384,reno,Nagle disabled,138512695296.0,0
2981,IPerf,2981,6,5,16384,reno,Nagle disabled,139586437120.0,0
2982,IPerf,2982,7,5,16384,reno,Nagle disabled,128849018880.0,0
2983,IPerf,2983,8,5,16384,reno,Nagle disabled,117037858816.0,0
2984,IPerf,2984,1,6,16384,reno,Nagle disabled,36292473651.2,0
2985,IPerf,2985,2,6,16384,reno,Nagle disabled,71618579660.8,0
2986,IPerf,2986,3,6,16384,reno,Nagle disabled,104797202022.4,0
2987,IPerf,2987,4,6,16384,reno,Nagle disabled,141733920768.0,0
2988,IPerf,2988,5,6,16384,reno,Nagle disabled,163208757248.0,0
2989,IPerf,2989,6,6,16384,reno,Nagle disabled,181462368256.0,0
2990,IPerf,2990,7,6,16384,reno,Nagle disabled,172872433664.0,0
2991,IPerf,2991,8,6,16384,reno,Nagle disabled,163208757248.0,0
2992,IPerf,2992,1,7,16384,reno,Nagle disabled,35862976921.6,0
2993,IPerf,2993,2,7,16384,reno,Nagle disabled,67753109094.4,0
2994,IPerf,2994,3,7,16384,reno,Nagle disabled,104152956928.0,0
2995,IPerf,2995,4,7,16384,reno,Nagle disabled,137438953472.0,0
2996,IPerf,2996,5,7,16384,reno,Nagle disabled,164282499072.0,0
2997,IPerf,2997,6,7,16384,reno,Nagle disabled,184683593728.0,0
2998,IPerf,2998,7,7,16384,reno,Nagle disabled,201863462912.0,0
2999,IPerf,2999,8,7,16384,reno,Nagle disabled,219043332096.0,0
3000,IPerf,3000,1,8,16384,reno,Nagle disabled,36077725286.4,0
3001,IPerf,3001,2,8,16384,reno,Nagle disabled,71618579660.8,0
3002,IPerf,3002,3,8,16384,reno,Nagle disabled,102112847462.4,0
3003,IPerf,3003,4,8,16384,reno,Nagle disabled,141733920768.0,0
3004,IPerf,3004,5,8,16384,reno,Nagle disabled,164282499072.0,0
3005,IPerf,3005,6,8,16384,reno,Nagle disabled,186831077376.0,0
3006,IPerf,3006,7,8,16384,reno,Nagle disabled,204010946560.0,0
3007,IPerf,3007,8,8,16384,reno,Nagle disabled,219043332096.0,0
3008,IPerf,3008,1,1,32768,reno,Nagle disabled,36077725286.4,0
3009,IPerf,3009,2,1,32768,reno,Nagle disabled,22978075033.6,0
3010,IPerf,3010,3,1,32768,reno,Nagle disabled,13743895347.2,0
3011,IPerf,3011,4,1,32768,reno,Nagle disabled,11274289152.0,0
3012,IPerf,3012,5,1,32768,reno,Nagle disabled,11703785881.6,0
3013,IPerf,3013,6,1,32768,reno,Nagle disabled,10114647982.08,0
3014,IPerf,3014,7,1,32768,reno,Nagle disabled,10275709255.68,0
3015,IPerf,3015,8,1,32768,reno,Nagle disabled,10952166604.8,0
3016,IPerf,3016,1,2,32768,reno,Nagle disabled,36721970380.8,0
3017,IPerf,3017,2,2,32768,reno,Nagle disabled,69041599283.2,0
3018,IPerf,3018,3,2,32768,reno,Nagle disabled,64961380352.0,0
3019,IPerf,3019,4,2,32768,reno,Nagle disabled,47137266073.6,0
3020,IPerf,3020,5,2,32768,reno,Nagle disabled,36614596198.4,0
3021,IPerf,3021,6,2,32768,reno,Nagle disabled,21796959027.2,0
3022,IPerf,3022,7,2,32768,reno,Nagle disabled,35433480192.0,0
3023,IPerf,3023,8,2,32768,reno,Nagle disabled,33608119091.2,0
3024,IPerf,3024,1,3,32768,reno,Nagle disabled,36507222016.0,0
3025,IPerf,3025,2,3,32768,reno,Nagle disabled,67430986547.2,0
3026,IPerf,3026,3,3,32768,reno,Nagle disabled,95026151424.0,0
3027,IPerf,3027,4,3,32768,reno,Nagle disabled,91482803404.8,0
3028,IPerf,3028,5,3,32768,reno,Nagle disabled,73766063308.8,0
3029,IPerf,3029,6,3,32768,reno,Nagle disabled,49499498086.4,0
3030,IPerf,3030,7,3,32768,reno,Nagle disabled,33285996544.0,0
3031,IPerf,3031,8,3,32768,reno,Nagle disabled,50895362457.6,0
3032,IPerf,3032,1,4,32768,reno,Nagle disabled,36614596198.4,0
3033,IPerf,3033,2,4,32768,reno,Nagle disabled,69363721830.4,0
3034,IPerf,3034,3,4,32768,reno,Nagle disabled,95348273971.2,0
3035,IPerf,3035,4,4,32768,reno,Nagle disabled,114890375168.0,0
3036,IPerf,3036,5,4,32768,reno,Nagle disabled,101039105638.4,0
3037,IPerf,3037,6,4,32768,reno,Nagle disabled,87832081203.2,0
3038,IPerf,3038,7,4,32768,reno,Nagle disabled,70115341107.2,0
3039,IPerf,3039,8,4,32768,reno,Nagle disabled,56693568307.2,0
3040,IPerf,3040,1,5,32768,reno,Nagle disabled,36077725286.4,0
3041,IPerf,3041,2,5,32768,reno,Nagle disabled,70974334566.4,0
3042,IPerf,3042,3,5,32768,reno,Nagle disabled,105870943846.4,0
3043,IPerf,3043,4,5,32768,reno,Nagle disabled,124554051584.0,0
3044,IPerf,3044,5,5,32768,reno,Nagle disabled,139586437120.0,0
3045,IPerf,3045,6,5,32768,reno,Nagle disabled,141733920768.0,0
3046,IPerf,3046,7,5,32768,reno,Nagle disabled,126701535232.0,0
3047,IPerf,3047,8,5,32768,reno,Nagle disabled,121332826112.0,0
3048,IPerf,3048,1,6,32768,reno,Nagle disabled,36292473651.2,0
3049,IPerf,3049,2,6,32768,reno,Nagle disabled,71833328025.6,0
3050,IPerf,3050,3,6,32768,reno,Nagle disabled,105763569664.0,0
3051,IPerf,3051,4,6,32768,reno,Nagle disabled,132070244352.0,0
3052,IPerf,3052,5,6,32768,reno,Nagle disabled,159987531776.0,0
3053,IPerf,3053,6,6,32768,reno,Nagle disabled,182536110080.0,0
3054,IPerf,3054,7,6,32768,reno,Nagle disabled,177167400960.0,0
3055,IPerf,3055,8,6,32768,reno,Nagle disabled,166429982720.0,0
3056,IPerf,3056,1,7,32768,reno,Nagle disabled,36399847833.6,0
3057,IPerf,3057,2,7,32768,reno,Nagle disabled,70866960384.0,0
3058,IPerf,3058,3,7,32768,reno,Nagle disabled,105978318028.8,0
3059,IPerf,3059,4,7,32768,reno,Nagle disabled,140660178944.0,0
3060,IPerf,3060,5,7,32768,reno,Nagle disabled,161061273600.0,0
3061,IPerf,3061,6,7,32768,reno,Nagle disabled,186831077376.0,0
3062,IPerf,3062,7,7,32768,reno,Nagle disabled,200789721088.0,0
3063,IPerf,3063,8,7,32768,reno,Nagle disabled,206158430208.0,0
3064,IPerf,3064,1,8,32768,reno,Nagle disabled,36614596198.4,0
3065,IPerf,3065,2,8,32768,reno,Nagle disabled,70974334566.4,0
3066,IPerf,3066,3,8,32768,reno,Nagle disabled,100502234726.4,0
3067,IPerf,3067,4,8,32768,reno,Nagle disabled,140660178944.0,0
3068,IPerf,3068,5,8,32768,reno,Nagle disabled,165356240896.0,0
3069,IPerf,3069,6,8,32768,reno,Nagle disabled,186831077376.0,0
3070,IPerf,3070,7,8,32768,reno,Nagle disabled,205084688384.0,0
3071,IPerf,3071,8,8,32768,reno,Nagle disabled,212600881152.0,0
3072,IPerf,3072,1,1,1,bbr,Nagle enabled,19608371.2,0
3073,IPerf,3073,2,1,1,bbr,Nagle enabled,48653926.4,0
3074,IPerf,3074,3,1,1,bbr,Nagle enabled,73924608.0,0
3075,IPerf,3075,4,1,1,bbr,Nagle enabled,101816729.6,0
3076,IPerf,3076,5,1,1,bbr,Nagle enabled,115343360.0,0
3077,IPerf,3077,6,1,1,bbr,Nagle enabled,136314880.0,0
3078,IPerf,3078,7,1,1,bbr,Nagle enabled,174063616.0,0
3079,IPerf,3079,8,1,1,bbr,Nagle enabled,210763776.0,0
3080,IPerf,3080,1,2,1,bbr,Nagle enabled,21286092.8,0
3081,IPerf,3081,2,2,1,bbr,Nagle enabled,43411046.4,0
3082,IPerf,3082,3,2,1,bbr,Nagle enabled,77384908.8,0
3083,IPerf,3083,4,2,1,bbr,Nagle enabled,91121254.4,0
3084,IPerf,3084,5,2,1,bbr,Nagle enabled,115343360.0,0
3085,IPerf,3085,6,2,1,bbr,Nagle enabled,146800640.0,0
3086,IPerf,3086,7,2,1,bbr,Nagle enabled,167772160.0,0
3087,IPerf,3087,8,2,1,bbr,Nagle enabled,178257920.0,0
3088,IPerf,3088,1,3,1,bbr,Nagle enabled,20342374.4,0
3089,IPerf,3089,2,3,1,bbr,Nagle enabled,47605350.4,0
3090,IPerf,3090,3,3,1,bbr,Nagle enabled,70149734.4,0
3091,IPerf,3091,4,3,1,bbr,Nagle enabled,97202995.2,0
3092,IPerf,3092,5,3,1,bbr,Nagle enabled,123731968.0,0
3093,IPerf,3093,6,3,1,bbr,Nagle enabled,142606336.0,0
3094,IPerf,3094,7,3,1,bbr,Nagle enabled,175112192.0,0
3095,IPerf,3095,8,3,1,bbr,Nagle enabled,196083712.0,0
3096,IPerf,3096,1,4,1,bbr,Nagle enabled,19713228.8,0
3097,IPerf,3097,2,4,1,bbr,Nagle enabled,44145049.6,0
3098,IPerf,3098,3,4,1,bbr,Nagle enabled,67004006.4,0
3099,IPerf,3099,4,4,1,bbr,Nagle enabled,95525273.6,0
3100,IPerf,3100,5,4,1,bbr,Nagle enabled,120586240.0,0
3101,IPerf,3101,6,4,1,bbr,Nagle enabled,148897792.0,0
3102,IPerf,3102,7,4,1,bbr,Nagle enabled,177209344.0,0
3103,IPerf,3103,8,4,1,bbr,Nagle enabled,193986560.0,0
3104,IPerf,3104,1,5,1,bbr,Nagle enabled,19084083.2,0
3105,IPerf,3105,2,5,1,bbr,Nagle enabled,39321600.0,0
3106,IPerf,3106,3,5,1,bbr,Nagle enabled,62180556.8,0
3107,IPerf,3107,4,5,1,bbr,Nagle enabled,92064972.8,0
3108,IPerf,3108,5,5,1,bbr,Nagle enabled,114294784.0,0
3109,IPerf,3109,6,5,1,bbr,Nagle enabled,142606336.0,0
3110,IPerf,3110,7,5,1,bbr,Nagle enabled,157286400.0,0
3111,IPerf,3111,8,5,1,bbr,Nagle enabled,183500800.0,0
3112,IPerf,3112,1,6,1,bbr,Nagle enabled,19608371.2,0
3113,IPerf,3113,2,6,1,bbr,Nagle enabled,43620761.6,0
3114,IPerf,3114,3,6,1,bbr,Nagle enabled,60817408.0,0
3115,IPerf,3115,4,6,1,bbr,Nagle enabled,84095795.2,0
3116,IPerf,3116,5,6,1,bbr,Nagle enabled,104647884.8,0
3117,IPerf,3117,6,6,1,bbr,Nagle enabled,132120576.0,0
3118,IPerf,3118,7,6,1,bbr,Nagle enabled,150994944.0,0
3119,IPerf,3119,8,6,1,bbr,Nagle enabled,180355072.0,0
3120,IPerf,3120,1,7,1,bbr,Nagle enabled,19608371.2,0
3121,IPerf,3121,2,7,1,bbr,Nagle enabled,40789606.4,0
3122,IPerf,3122,3,7,1,bbr,Nagle enabled,59663974.4,0
3123,IPerf,3123,4,7,1,bbr,Nagle enabled,86926950.4,0
3124,IPerf,3124,5,7,1,bbr,Nagle enabled,117440512.0,0
3125,IPerf,3125,6,7,1,bbr,Nagle enabled,135266304.0,0
3126,IPerf,3126,7,7,1,bbr,Nagle enabled,158334976.0,0
3127,IPerf,3127,8,7,1,bbr,Nagle enabled,191889408.0,0
3128,IPerf,3128,1,8,1,bbr,Nagle enabled,19608371.2,0
3129,IPerf,3129,2,8,1,bbr,Nagle enabled,45088768.0,0
3130,IPerf,3130,3,8,1,bbr,Nagle enabled,60083404.8,0
3131,IPerf,3131,4,8,1,bbr,Nagle enabled,91750400.0,0
3132,IPerf,3132,5,8,1,bbr,Nagle enabled,110100480.0,0
3133,IPerf,3133,6,8,1,bbr,Nagle enabled,139460608.0,0
3134,IPerf,3134,7,8,1,bbr,Nagle enabled,161480704.0,0
3135,IPerf,3135,8,8,1,bbr,Nagle enabled,186646528.0,0
3136,IPerf,3136,1,1,2,bbr,Nagle enabled,20761804.8,0
3137,IPerf,3137,2,1,2,bbr,Nagle enabled,45927628.8,0
3138,IPerf,3138,3,1,2,bbr,Nagle enabled,76021760.0,0
3139,IPerf,3139,4,1,2,bbr,Nagle enabled,96888422.4,0
3140,IPerf,3140,5,1,2,bbr,Nagle enabled,110100480.0,0
3141,IPerf,3141,6,1,2,bbr,Nagle enabled,142606336.0,0
3142,IPerf,3142,7,1,2,bbr,Nagle enabled,167772160.0,0
3143,IPerf,3143,8,1,2,bbr,Nagle enabled,199229440.0,0
3144,IPerf,3144,1,2,2,bbr,Nagle enabled,19608371.2,0
3145,IPerf,3145,2,2,2,bbr,Nagle enabled,42467328.0,0
3146,IPerf,3146,3,2,2,bbr,Nagle enabled,68367155.2,0
3147,IPerf,3147,4,2,2,bbr,Nagle enabled,96364134.4,0
3148,IPerf,3148,5,2,2,bbr,Nagle enabled,115343360.0,0
3149,IPerf,3149,6,2,2,bbr,Nagle enabled,134217728.0,0
3150,IPerf,3150,7,2,2,bbr,Nagle enabled,153092096.0,0
3151,IPerf,3151,8,2,2,bbr,Nagle enabled,174063616.0,0
3152,IPerf,3152,1,3,2,bbr,Nagle enabled,19084083.2,0
3153,IPerf,3153,2,3,2,bbr,Nagle enabled,40370176.0,0
3154,IPerf,3154,3,3,2,bbr,Nagle enabled,62180556.8,0
3155,IPerf,3155,4,3,2,bbr,Nagle enabled,90492108.8,0
3156,IPerf,3156,5,3,2,bbr,Nagle enabled,119537664.0,0
3157,IPerf,3157,6,3,2,bbr,Nagle enabled,139460608.0,0
3158,IPerf,3158,7,3,2,bbr,Nagle enabled,173015040.0,0
3159,IPerf,3159,8,3,2,bbr,Nagle enabled,198180864.0,0
3160,IPerf,3160,1,4,2,bbr,Nagle enabled,20132659.2,0
3161,IPerf,3161,2,4,2,bbr,Nagle enabled,41418752.0,0
3162,IPerf,3162,3,4,2,bbr,Nagle enabled,68681728.0,0
3163,IPerf,3163,4,4,2,bbr,Nagle enabled,95734988.8,0
3164,IPerf,3164,5,4,2,bbr,Nagle enabled,117440512.0,0
3165,IPerf,3165,6,4,2,bbr,Nagle enabled,152043520.0,0
3166,IPerf,3166,7,4,2,bbr,Nagle enabled,162529280.0,0
3167,IPerf,3167,8,4,2,bbr,Nagle enabled,186646528.0,0
3168,IPerf,3168,1,5,2,bbr,Nagle enabled,20866662.4,0
3169,IPerf,3169,2,5,2,bbr,Nagle enabled,38168166.4,0
3170,IPerf,3170,3,5,2,bbr,Nagle enabled,57357107.2,0
3171,IPerf,3171,4,5,2,bbr,Nagle enabled,86192947.2,0
3172,IPerf,3172,5,5,2,bbr,Nagle enabled,115343360.0,0
3173,IPerf,3173,6,5,2,bbr,Nagle enabled,132120576.0,0
3174,IPerf,3174,7,5,2,bbr,Nagle enabled,150994944.0,0
3175,IPerf,3175,8,5,2,bbr,Nagle enabled,185597952.0,0
3176,IPerf,3176,1,6,2,bbr,Nagle enabled,22334668.8,0
3177,IPerf,3177,2,6,2,bbr,Nagle enabled,39321600.0,0
3178,IPerf,3178,3,6,2,bbr,Nagle enabled,59768832.0,0
3179,IPerf,3179,4,6,2,bbr,Nagle enabled,80320921.6,0
3180,IPerf,3180,5,6,2,bbr,Nagle enabled,106954752.0,0
3181,IPerf,3181,6,6,2,bbr,Nagle enabled,128974848.0,0
3182,IPerf,3182,7,6,2,bbr,Nagle enabled,153092096.0,0
3183,IPerf,3183,8,6,2,bbr,Nagle enabled,186646528.0,0
3184,IPerf,3184,1,7,2,bbr,Nagle enabled,20237516.8,0
3185,IPerf,3185,2,7,2,bbr,Nagle enabled,45613056.0,0
3186,IPerf,3186,3,7,2,bbr,Nagle enabled,65850572.8,0
3187,IPerf,3187,4,7,2,bbr,Nagle enabled,79377203.2,0
3188,IPerf,3188,5,7,2,bbr,Nagle enabled,119537664.0,0
3189,IPerf,3189,6,7,2,bbr,Nagle enabled,140509184.0,0
3190,IPerf,3190,7,7,2,bbr,Nagle enabled,161480704.0,0
3191,IPerf,3191,8,7,2,bbr,Nagle enabled,185597952.0,0
3192,IPerf,3192,1,8,2,bbr,Nagle enabled,20237516.8,0
3193,IPerf,3193,2,8,2,bbr,Nagle enabled,38797312.0,0
3194,IPerf,3194,3,8,2,bbr,Nagle enabled,60607692.8,0
3195,IPerf,3195,4,8,2,bbr,Nagle enabled,85354086.4,0
3196,IPerf,3196,5,8,2,bbr,Nagle enabled,110100480.0,0
3197,IPerf,3197,6,8,2,bbr,Nagle enabled,134217728.0,0
3198,IPerf,3198,7,8,2,bbr,Nagle enabled,164626432.0,0
3199,IPerf,3199,8,8,2,bbr,Nagle enabled,190840832.0,0
3200,IPerf,3200,1,1,4,bbr,Nagle enabled,18664652.8,0
3201,IPerf,3201,2,1,4,bbr,Nagle enabled,48339353.6,0
3202,IPerf,3202,3,1,4,bbr,Nagle enabled,76336332.8,0
3203,IPerf,3203,4,1,4,bbr,Nagle enabled,97832140.8,0
3204,IPerf,3204,5,1,4,bbr,Nagle enabled,123731968.0,0
3205,IPerf,3205,6,1,4,bbr,Nagle enabled,144703488.0,0
3206,IPerf,3206,7,1,4,bbr,Nagle enabled,178257920.0,0
3207,IPerf,3207,8,1,4,bbr,Nagle enabled,186646528.0,0
3208,IPerf,3208,1,2,4,bbr,Nagle enabled,21705523.2,0
3209,IPerf,3209,2,2,4,bbr,Nagle enabled,46242201.6,0
3210,IPerf,3210,3,2,4,bbr,Nagle enabled,66479718.4,0
3211,IPerf,3211,4,2,4,bbr,Nagle enabled,95420416.0,0
3212,IPerf,3212,5,2,4,bbr,Nagle enabled,115343360.0,0
3213,IPerf,3213,6,2,4,bbr,Nagle enabled,126877696.0,0
3214,IPerf,3214,7,2,4,bbr,Nagle enabled,163577856.0,0
3215,IPerf,3215,8,2,4,bbr,Nagle enabled,186646528.0,0
3216,IPerf,3216,1,3,4,bbr,Nagle enabled,20656947.2,0
3217,IPerf,3217,2,3,4,bbr,Nagle enabled,42886758.4,0
3218,IPerf,3218,3,3,4,bbr,Nagle enabled,72876032.0,0
3219,IPerf,3219,4,3,4,bbr,Nagle enabled,91855257.6,0
3220,IPerf,3220,5,3,4,bbr,Nagle enabled,118489088.0,0
3221,IPerf,3221,6,3,4,bbr,Nagle enabled,155189248.0,0
3222,IPerf,3222,7,3,4,bbr,Nagle enabled,162529280.0,0
3223,IPerf,3223,8,3,4,bbr,Nagle enabled,193986560.0,0
3224,IPerf,3224,1,4,4,bbr,Nagle enabled,19608371.2,0
3225,IPerf,3225,2,4,4,bbr,Nagle enabled,41313894.4,0
3226,IPerf,3226,3,4,4,bbr,Nagle enabled,68472012.8,0
3227,IPerf,3227,4,4,4,bbr,Nagle enabled,96783564.8,0
3228,IPerf,3228,5,4,4,bbr,Nagle enabled,119537664.0,0
3229,IPerf,3229,6,4,4,bbr,Nagle enabled,130023424.0,0
3230,IPerf,3230,7,4,4,bbr,Nagle enabled,153092096.0,0
3231,IPerf,3231,8,4,4,bbr,Nagle enabled,212860928.0,0
3232,IPerf,3232,1,5,4,bbr,Nagle enabled,17406361.6,0
3233,IPerf,3233,2,5,4,bbr,Nagle enabled,38797312.0,0
3234,IPerf,3234,3,5,4,bbr,Nagle enabled,65640857.6,0
3235,IPerf,3235,4,5,4,bbr,Nagle enabled,86192947.2,0
3236,IPerf,3236,5,5,4,bbr,Nagle enabled,104647884.8,0
3237,IPerf,3237,6,5,4,bbr,Nagle enabled,135266304.0,0
3238,IPerf,3238,7,5,4,bbr,Nagle enabled,160432128.0,0
3239,IPerf,3239,8,5,4,bbr,Nagle enabled,180355072.0,0
3240,IPerf,3240,1,6,4,bbr,Nagle enabled,19188940.8,0
3241,IPerf,3241,2,6,4,bbr,Nagle enabled,39426457.6,0
3242,IPerf,3242,3,6,4,bbr,Nagle enabled,61446553.6,0
3243,IPerf,3243,4,6,4,bbr,Nagle enabled,78748057.6,0
3244,IPerf,3244,5,6,4,bbr,Nagle enabled,116391936.0,0
3245,IPerf,3245,6,6,4,bbr,Nagle enabled,134217728.0,0
3246,IPerf,3246,7,6,4,bbr,Nagle enabled,156237824.0,0
3247,IPerf,3247,8,6,4,bbr,Nagle enabled,174063616.0,0
3248,IPerf,3248,1,7,4,bbr,Nagle enabled,19713228.8,0
3249,IPerf,3249,2,7,4,bbr,Nagle enabled,38797312.0,0
3250,IPerf,3250,3,7,4,bbr,Nagle enabled,61656268.8,0
3251,IPerf,3251,4,7,4,bbr,Nagle enabled,80845209.6,0
3252,IPerf,3252,5,7,4,bbr,Nagle enabled,110100480.0,0
3253,IPerf,3253,6,7,4,bbr,Nagle enabled,137363456.0,0
3254,IPerf,3254,7,7,4,bbr,Nagle enabled,162529280.0,0
3255,IPerf,3255,8,7,4,bbr,Nagle enabled,185597952.0,0
3256,IPerf,3256,1,8,4,bbr,Nagle enabled,18979225.6,0
3257,IPerf,3257,2,8,4,bbr,Nagle enabled,39426457.6,0
3258,IPerf,3258,3,8,4,bbr,Nagle enabled,61131980.8,0
3259,IPerf,3259,4,8,4,bbr,Nagle enabled,81579212.8,0
3260,IPerf,3260,5,8,4,bbr,Nagle enabled,111149056.0,0
3261,IPerf,3261,6,8,4,bbr,Nagle enabled,136314880.0,0
3262,IPerf,3262,7,8,4,bbr,Nagle enabled,159383552.0,0
3263,IPerf,3263,8,8,4,bbr,Nagle enabled,181403648.0,0
3264,IPerf,3264,1,1,8,bbr,Nagle enabled,19713228.8,0
3265,IPerf,3265,2,1,8,bbr,Nagle enabled,47919923.2,0
3266,IPerf,3266,3,1,8,bbr,Nagle enabled,73714892.8,0
3267,IPerf,3267,4,1,8,bbr,Nagle enabled,98880716.8,0
3268,IPerf,3268,5,1,8,bbr,Nagle enabled,125829120.0,0
3269,IPerf,3269,6,1,8,bbr,Nagle enabled,133169152.0,0
3270,IPerf,3270,7,1,8,bbr,Nagle enabled,162529280.0,0
